Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0330200017919000023;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0330200017919000023;Определение поставщика завершено;Выполнение работ по исправлению реестровой ошибки в местоположении объектов недвижимости – автомобильныхдорогобщего пользования регионального или межмуниципального значения Вологодской области, расположенных на территорииЧереповецкогомуниципального района, изготовлению технических планов, обеспечению внесения изменений в государственный кадастровый учет, получению выписок из Единого государственного реестра недвижимости;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛОГОДСКОЙ ОБЛАСТИ""";23.10.2019;349 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330200017919000023;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРТЕХИНВЕНТАРИЗАЦИЯ""";1 - Победитель;149 000,00;"Общество с Ограниченной Ответственностью ""Северо-Западное Профессиональное Бюро Технической Инвентаризации""";2 - Второй номер;167 900,00;;;;;;
№ 0130200002419003539;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003539;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускной трубы на автомобильнойдороге Череповец-Белозерск-Липин Бор км 1+510, км65+100, км77+100, км78+900, км90+400 вЧереповецкоми Белозерском районах  Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;15.10.2019;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003539;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;;;;;;;;;;;
№ 31908388848;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908388848;Закупка завершена;Запрос котировок в электронной форме № П-59 среди субъектов малого и среднего предпринимательства на право заключения договоров на поставку МТР на объекты СМТ №5.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";10.10.2019;;;;;;;;;;;;;;;
№ 0130200002419003528;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003528;Определение поставщика завершено;Разработка проектной документации  на ремонт автомобильнойдорогиПодъезд к г.Череповец(со стороны «Аммофос») вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;10.10.2019;680 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003528;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";;680 000,00;;;;;;
№ 0130200002419003519;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003519;Определение поставщика завершено;Разработка проектной документации на ремонт автомобильнойдорогиНовинка-Нестерово вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;10.10.2019;2 060 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003519;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";;2 060 000,00;;;;;;
№ 0130200002419003488;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003488;Определение поставщика завершено;Выполнение работ по восстановлению автобусных остановок на автомобильнойдорогеПочинок-Домозерово-Горка-Кресты-Шишовка км 17+810 справа, км 17+763 слева вЧереповецкомрайоне  Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;09.10.2019;1 254 173,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003488;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННАЯ ДОРОЖНАЯ СЛУЖБА""";;1 254 173,00;;;;;;
№ 0130200002419003490;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003490;Определение поставщика завершено;Выполнение работ по восстановлению автобусных остановок на автомобильнойдорогеВоскресенское-Иванов Бор-Кириллов км 2+910 слева, км 2+936 справа, км 8+891 слева, км 9+058 справа, км 10+783 слева, км 10+982 справа, км 12+715 слева вЧереповецкомрайоне  Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;09.10.2019;1 239 565,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003490;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННАЯ ДОРОЖНАЯ СЛУЖБА""";;1 239 565,00;;;;;;
№ 0130200002419003476;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003476;Определение поставщика завершено;Выполнение работ по восстановлению автобусной остановки на автомобильнойдорогеИрдоматка-Нова км 2+800 справа, км 2+850 слева вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;09.10.2019;852 654,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003476;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;;;;;;;;;;;
№ 0130200002419003477;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003477;Определение поставщика завершено;Разработка проектной документации на ремонт автомобильнойдорогиСлабеево-Абаканово вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;09.10.2019;920 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003477;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";;920 000,00;;;;;;
№ 0130300023519000197;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300023519000197;Определение поставщика завершено;Ремонт автомобильныхдорог Череповецкогорайона:   Подъезд от д.Городище до Черной речки ( до кафе Цветков И.Л.);АДМИНИСТРАЦИЯЧЕРЕПОВЕЦКОГОМУНИЦИПАЛЬНОГО  РАЙОНА;04.10.2019;4 707 184,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300023519000197;АДМИНИСТРАЦИЯ ЧЕРЕПОВЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙ""";1 - Победитель;4 660 112,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦТЕХСТРОЙ""";2 - Второй номер;4 683 648,08;;;;;;
№ 0330200017919000021;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0330200017919000021;Определение поставщика завершено;Разработка проектной документации на устройство светофорного объекта на автомобильнойдорогеПодъезд к г.Череповецкм 0 + 280 - 5 + 120 от автомобильнойдорогиВологда - Новая Ладога км 3+691 вЧереповецкомрайоне Вологодской области;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛОГОДСКОЙ ОБЛАСТИ""";03.10.2019;320 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330200017919000021;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ИНЖЕНЕРНО-КОНСАЛТИНГОВАЯ ФИРМА ""ВОЛОГДАКОКСКОНСУЛЬТ""";1 - Победитель;270 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДВАНС ГРУПП""";2 - Второй номер;272 000,00;;;;;;
