Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0164300027920000046;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300027920000046;Определение поставщика завершено;Грейдирование внутрипоселковых грунтовыхдорогпротяженностью 39 км на территории Верхнеспасского сельсовета Рассказовского районаТамбовскойобласти в 2021 году;АДМИНИСТРАЦИЯ РАССКАЗОВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;08.12.2020;184 736,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300027920000046;АДМИНИСТРАЦИЯ ВЕРХНЕСПАССКОГО СЕЛЬСОВЕТА РАССКАЗОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Свистунова Н. А.;;184 736,00;;;;;;
№ 0164300027920000045;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300027920000045;Определение поставщика завершено;Выполнение работ по зимнему содержанию внутри поселковыхдорогобщего пользования протяженностью 45 км на территории Верхнеспасского сельсовета Рассказовского районаТамбовскойобласти на 2021 год;АДМИНИСТРАЦИЯ РАССКАЗОВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;08.12.2020;481 930,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300027920000045;АДМИНИСТРАЦИЯ ВЕРХНЕСПАССКОГО СЕЛЬСОВЕТА РАССКАЗОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Свистунова Н. А.;;481 930,00;;;;;;
№ 0164200003020003684;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003684;Определение поставщика завершено;Благоустройство дворовых территорий многоквартирных домов по ул. Куйбышева д. 25, д. 54, д. 56 в г. МоршанскеТамбовскойобласти.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;08.12.2020;2 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003684;"""МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ ЖИЛИЩНО-КОММУНАЛЬНОГО КОМПЛЕКСА И СОЦИАЛЬНЫХ ИНВЕСТИЦИЙ Г. МОРШАНСКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТСТРОЙ""";1 - Победитель;1 875 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙХОЛДИНГ""";2 - Второй номер;1 887 500,00;;;;;;
№ 0164200003020003683;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003683;Определение поставщика завершено;Выполнение работ по благоустройству дворовой территории дома № 5 по ул. Профсоюзная;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;08.12.2020;2 466 643,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003683;АДМИНИСТРАЦИЯ ГОРОДА КОТОВСКА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМК-8""";1 - Победитель;1 911 648,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";2 - Второй номер;1 923 981,32;;;;;;
№ 0164200003020003682;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003682;Определение поставщика завершено;Выполнение работ по благоустройству дворовой территории дома № 7 по ул. Профсоюзная;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;08.12.2020;1 394 429,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003682;АДМИНИСТРАЦИЯ ГОРОДА КОТОВСКА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";1 - Победитель;1 219 118,85;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";2 - Второй номер;1 226 091,00;;;;;;
№ 0164200003020003681;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003681;Определение поставщика завершено;Выполнение работ по благоустройству дворовой территории дома № 3 по ул. 9-ой Пятилетки;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;08.12.2020;2 119 766,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003681;АДМИНИСТРАЦИЯ ГОРОДА КОТОВСКА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМК-8""";1 - Победитель;1 642 814,23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";2 - Второй номер;1 653 413,06;;;;;;
№ 0155200002220000808;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0155200002220000808;Определение поставщика завершено;Разработка проектной документации на ремонт автомобильнойдороги«г.Тамбов– г. Пенза» - с. Междуречье – г. Сердобск км 56+000 – км 63+450 Сердобского района Пензенской области;УПРАВЛЕНИЕ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ И ЗАКУПКАМ ПЕНЗЕНСКОЙ ОБЛАСТИ;07.12.2020;554 380,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0155200002220000808;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""АВТОДОРПРОЕКТ""";1 - Победитель;372 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМПРОЕКТ""";2 - Второй номер;449 000,00;;;;;;
№ 0164200003020003658;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003658;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги ""Тамбов-Шацк""-Моршанск км 84+215- км 91+095 г.Моршанск";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;53 719 291,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003658;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ФИЛИАЛ ПАО ""МРСК ЦЕНТРА""-""ТАМБОВЭНЕРГО""";1 - Победитель;24 432 303,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМБОВТЕХМОНТАЖ""";2 - Второй номер;41 622 000,00;;;;;;
№ 0164200003020003657;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003657;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги""Каспий""-Моисеево-Алабушка-""Тамбов-Пенза""-Рассказово-Уварово-Мучкапский"" км 5+400- км 6+525 п.Максим Горький, км 12+729- км 13+901 д.Ульяновка, км 20+447- км 21+577 с.Моисеево-Алабушка, Жердевского и Уваровского районов";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;22 967 207,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003657;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ФИЛИАЛ ПАО ""МРСК ЦЕНТРА""-""ТАМБОВЭНЕРГО""";1 - Победитель;10 555 829,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";2 - Второй номер;10 670 665,96;;;;;;
№ 0164200003020003656;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003656;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги""Каспий""-подъезд к р.п.Первомайский км 0+224- км 2+147 р.п.Первомайский, Первомайского района";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;14 306 186,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003656;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";1 - Победитель;10 329 639,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМБОВТЕХМОНТАЖ""";2 - Второй номер;10 801 160,00;;;;;;
№ 0164200003020003650;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003650;Определение поставщика завершено;выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги «Тамбов-Пенза»-Рассказово-Уварово-Мучкапский км 114+600- км 116+845 с.Коростелево, Мучкапского района;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;13 528 981,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003650;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКС""";1 - Победитель;7 305 649,43;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";2 - Второй номер;7 373 294,34;;;;;;
№ 0164200003020003649;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003649;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги""Каспий""-Жердевка-Токаревка-Мордово-Мельгуны-Волчки-""Орел-Тамбов"" км 12+266- км 13+535 с.Тафинцево, км 23+100- км 24+500 г.Жердевка, Жердевского района";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;15 649 721,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003649;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКС""";1 - Победитель;8 294 351,76;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";2 - Второй номер;8 372 600,37;;;;;;
№ 0164200003020003648;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003648;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги""Каспий""-Староюрьево км 37+552- км 39+604 р.п.Староюрьево, Староюрьевского района";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;14 561 599,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003648;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКС""";1 - Победитель;7 790 455,15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";2 - Второй номер;7 863 263,15;;;;;;
№ 0164200003020003647;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020003647;Определение поставщика завершено;"выполнение проектно-изыскательских работ, обустройство и содержание  наружного освещения участка автомобильнойдороги ""Тамбов-Пенза""-Рассказово-Уварово-Мучкапский"" -подъезд р.п.Ржакса км 0+586- км 1+951 р.п.Ржакса Ржаксинского района";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;07.12.2020;10 769 196,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020003647;"ТАМБОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ТАМБОВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-АРСЕНАЛ""";1 - Победитель;5 707 673,88;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКС""";2 - Второй номер;5 761 519,86;;;;;;
№ 0864500000220004290;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220004290;Определение поставщика завершено;Выполнение работ по благоустройству дворовой территории д.№4,6,8 по ул. Пушкина (ремонт подъезда, подходов к   подъездам) в г. РассказовоТамбовскойобласти;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";07.12.2020;892 297,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220004290;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ ПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВПЕРЕД КОМПЛЕКТ""";1 - Победитель;642 453,56;Субочев А. Е.;2 - Второй номер;646 915,05;;;;;;
№ 0864500000220004283;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220004283;Определение поставщика завершено;Благоустройство дворовой территории многоквартирного дома по ул. Евдокимова, д. 37 в г. МоршанскеТамбовскойобласти.;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";07.12.2020;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220004283;"""МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ ЖИЛИЩНО-КОММУНАЛЬНОГО КОМПЛЕКСА И СОЦИАЛЬНЫХ ИНВЕСТИЦИЙ Г. МОРШАНСКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТСТРОЙ""";1 - Победитель;750 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙХОЛДИНГ""";2 - Второй номер;755 000,00;;;;;;
№ 0864500000220004282;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220004282;Определение поставщика завершено;Благоустройство дворовой территории многоквартирного дома по ул. Гражданская, д. 68 в г. МоршанскеТамбовскойобласти.;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";07.12.2020;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220004282;"""МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ ЖИЛИЩНО-КОММУНАЛЬНОГО КОМПЛЕКСА И СОЦИАЛЬНЫХ ИНВЕСТИЦИЙ Г. МОРШАНСКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТСТРОЙ""";1 - Победитель;745 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙХОЛДИНГ""";2 - Второй номер;750 000,00;;;;;;
№ 0164300030620000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300030620000010;Определение поставщика завершено;Выполнение работ по содержанию муниципальныхавтодорогобщего пользования, находящихся в муниципальной собственности Сампурского района и обеспечению безопасности движения на них в 2021 году протяженностью 81,1 км;АДМИНИСТРАЦИЯ САМПУРСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;05.12.2020;1 422 073,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300030620000010;АДМИНИСТРАЦИЯ САМПУРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДМИТРИЕВСКОЕ""";;1 422 073,00;;;;;;
