Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 31908433133;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908433133;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6857/ОАЭ-ДЖВ/19 на право заключения договора оказания услуг помощи и сопровождения маломобильным пассажирам (вокзалы Белорусский, Казанский, Киевский, Курский, Павелецкий, Ярославский, Курск, Рижский, Савеловский,Калуга, Рязань-1, Рязань-2);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";23.10.2019;;;;;;;;;;;;;;;
№ 0137200001219005491;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005491;Определение поставщика завершено;"Выполнение работ по  реконструкции автомобильнойдорогиР92 ""Калуга-Перемышль-Белев-Орел""-Козельск в Козельском районе (устройство электроосвещения, тротуаров и автобусных остановок на участке с км 13+640 по км 15+645, д.Подборки)";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;23.10.2019;41 672 315,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005491;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;;;;;;;;;;;
№ 0137200001219005490;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005490;Определение поставщика завершено;Выполнение работ по реконструкции автомобильнойдорогиБелоусово-Высокиничи-Серпухов в Жуковском районе на участке с км 0+000 по км 0+450 с устройством дополнительной полосы движения автотранспорта;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;23.10.2019;47 649 787,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005490;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;;;;;;;;;;;
№ 0137200001219005397;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005397;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения муниципального образования «ГородКалуга» (операции по механизированной уборке, дополнительные операции по уборке, погрузке и вывозу снега по заявкам Заказчика);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;21.10.2019;7 535 776,15 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005397;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННОЕ МОНТАЖНО - ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУЖСКАЯ МАШИННО-ТЕХНОЛОГИЧЕСКАЯ СТАНЦИЯ""";;7 535 776,15;;;;;;
№ 0137200001219005396;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005396;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Медынского района  Калужской области (Доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;21.10.2019;4 499 797,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005396;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДЫНСКИЙ ДОРОЖНИК""";;4 499 797,20;;;;;;
№ 31908419970;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908419970;Закупка завершена;Оказание услуг на лабораторные испытания по контролю качества уплотнения щебеночного основания при капитальном ремонте сети водоснабжения по ул. Плеханова в рамках программы национального проекта «Безопасные и качественные автомобильныедороги»;"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАОБЛВОДОКАНАЛ""";21.10.2019;220 560,00 ₽;;;;;;;;;;;;;;
№ 0137200001219005346;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005346;Определение поставщика завершено;Выполнение работ по содержанию светофорных объектов на автомобильныхдорогахрегионального и межмуниципального значения Калужской области (Зона 1) на 2020 г.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;17.10.2019;5 586 760,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005346;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗНАКЪ""";;5 558 827,00;;;;;;
№ 0137200001219005343;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005343;Определение поставщика завершено;Выполнение работ по содержанию светофорных объектов на автомобильныхдорогахрегионального и межмуниципального значения Калужской области (Зона 2) на 2020 г.;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;17.10.2019;6 366 816,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005343;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;Минаев О. В.;1 - Победитель;6 366 816,00;;;;;;
№ 0137200001219005310;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005310;Определение поставщика завершено;Выполнение работ по корректировке проектной документации и результатов инженерных изысканий по объекту: «Реконструкцияавтодорогис асфальтовым покрытием «пос. Северный - Окружная г.Калуги»;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;17.10.2019;3 687 465,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005310;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ГОРОДА КАЛУГИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИТЕКТУРНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ""";1 - Победитель;3 318 719,02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАРРА""";2 - Второй номер;3 337 156,35;;;;;;
№ 0137200001219005290;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005290;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Кировского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;16.10.2019;1 999 659,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005290;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ ДОРОЖНИК""";;1 999 659,60;;;;;;
№ 0137200001219005291;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005291;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Мосальского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;16.10.2019;3 997 653,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005291;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСАЛЬСКИЙ ДОРОЖНИК""";;3 997 653,60;;;;;;
№ 0137200001219005289;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005289;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Дзержинского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;16.10.2019;5 999 050,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005289;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;5 999 050,80;;;;;;
№ 0137200001219005276;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005276;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Куйбышевского района  Калужской области (Доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;16.10.2019;3 798 727,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005276;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ ДОРОЖНИК""";;3 798 727,20;;;;;;
№ 0137200001219005273;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005273;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиСигово-Хвощи в Износковском районе на участке с км 6+000 по км 7+000;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;16.10.2019;12 694 817,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005273;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙСЕРВИС""";;12 694 817,00;;;;;;
№ 0137200001219005265;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005265;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Малоярославецкого района  Калужской области (Доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;4 799 985,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005265;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;4 799 985,60;;;;;;
№ 0137200001219005264;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005264;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Мещовского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;1 899 320,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005264;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;1 899 320,40;;;;;;
№ 0137200001219005262;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005262;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Жуковского района  Калужской области (Доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;4 997 792,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005262;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙСЕРВИС""";;4 997 792,40;;;;;;
№ 0137200001219005260;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005260;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиР-92 «Калуга-Перемышль-Белев-Орел»-Верхняя Вырка-Нижняя Вырка-Правый берег в городском округе «ГородКалуга» на участке с км 0+000 по км 12+338 (Доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;40 000 096,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005260;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";;40 000 096,00;;;;;;
№ 0137200001219005259;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005259;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Бабынинского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;5 499 192,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005259;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;5 499 192,00;;;;;;
№ 0137200001219005258;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005258;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Думиничского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;6 999 951,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005258;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;6 999 951,60;;;;;;
№ 0137200001219005255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005255;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Козельского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;5 996 833,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005255;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;5 996 833,20;;;;;;
№ 0137200001219005249;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005249;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Ульяновского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;3 999 337,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005249;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬЯНОВСКИЙ ДОРОЖНИК""";;3 999 337,20;;;;;;
№ 0137200001219005224;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005224;Определение поставщика завершено;Выполнение работ по ямочному ремонту участков автомобильныхдорогс щебеночным покрытием  в д.Ильинка, д.Лихун, д.Петрово, д.Груздово, д.Марьино муниципального образования «ГородКалуга»;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;2 519 586,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005224;УПРАВЛЕНИЕ ПО РАБОТЕ С НАСЕЛЕНИЕМ НА ТЕРРИТОРИЯХ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИКЛ-А""";1 - Победитель;2 129 050,17;Бадалян А. В.;2 - Второй номер;2 141 648,10;;;;;;
№ 0137200001219005223;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005223;Определение поставщика завершено;Выполнение работ по ямочному ремонту участков автомобильныхдорогс щебеночным покрытием  в д.Андреевское, с.Горенское, д. Горенское, от поселка Мирный до д.Большая Каменка (до кладбища), от д.Малая Каменка до д.Большая Каменка (до кладбища) муниципального образования «ГородКалуга»;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;2 383 305,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005223;УПРАВЛЕНИЕ ПО РАБОТЕ С НАСЕЛЕНИЕМ НА ТЕРРИТОРИЯХ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИКЛ-А""";1 - Победитель;2 037 726,25;Бадалян А. В.;2 - Второй номер;2 049 642,78;;;;;;
№ 0137200001219005234;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005234;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Ферзиковского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;2 999 938,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005234;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;2 999 938,80;;;;;;
№ 0137200001219005229;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001219005229;Определение поставщика завершено;Выполнение работ по содержанию  автомобильныхдорогобщего пользования регионального  или межмуниципального значения Юхновского района Калужской области (доп. объемы);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;15.10.2019;13 499 077,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001219005229;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";;13 499 077,20;;;;;;
