Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0324300061819000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061819000100;Определение поставщика завершено;Оказание услуг по  содержанию  автомобильныхдорогобщего пользования местного значения в границах населенных пунктов МО «Самодедское»,   Плесецкого района,Архангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";20.11.2019;2 130 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0324300061819000100;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН"" АРХАНГЕЛЬСКАЯ ОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Общество с ограниченной ответственностью «ПЕТР I»;;2 130 000,00;;;2901132013;;;
№ 0324300061819000099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061819000099;Определение поставщика завершено;Оказание услуг по  содержанию  автомобильныхдорогобщего пользования местного значения в границах п. Липаково МО «Федовское»,   Плесецкого района,Архангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";20.11.2019;215 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0324300061819000099;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН"" АРХАНГЕЛЬСКАЯ ОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Минт А. П.;;215 000,00;;;Да;;;
№ 0801300000419000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0801300000419000113;Определение поставщика завершено;Ремонтдорогипо улицеАрхангельскаягородского поселения город Бирск муниципального района Бирский район РБ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА"" ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД БИРСК МУНИЦИПАЛЬНОГО РАЙОНА БИРСКИЙ РАЙОН РЕСПУБЛИКИ БАШКОРТОСТАН";19.11.2019;610 036,75 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0801300000419000113;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА"" ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД БИРСК МУНИЦИПАЛЬНОГО РАЙОНА БИРСКИЙ РАЙОН РЕСПУБЛИКИ БАШКОРТОСТАН";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИРСК-ПЛИТКА""";;610 036,75;;;0257011332;;;
№ 0124300023919000096;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300023919000096;Определение поставщика завершено;Выполнение работ по технической инвентаризации на автомобильнуюдорогу;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""АРХАНГЕЛЬСКОЙОБЛАСТИ";19.11.2019;34 403,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300023919000096;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСИОМА""";;34 403,00;;;2901222926;;;
№ 0330100010519000201;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000201;Определение поставщика завершено;"Установка элементов освещения на пешеходных переходах, локальных пересечениях и примыканиях на участке км 363+304 – км 363+914 автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры"" Москва – Ярославль – Вологда –Архангельск, Ярославская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";19.11.2019;2 260 687,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000201;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ОЛИМП-СТРОЙ""";1 - Победитель;1 966 797,61;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРОСЛАВЛЬТРАНССИГНАЛ""";2 - Второй номер;1 978 101,05;;;7603059173;;;
№ 31908535331;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908535331;Закупка завершена;Оказание услуг по зимнему содержанию автомобильныхдорогобщего пользования регионального значения и сооружений на них в Плесецком и Холмогорском районахАрхангельскойобласти;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЛЕСЕЦКОЕ ДОРОЖНОЕ УПРАВЛЕНИЕ""";19.11.2019;650 000,00 ₽;;;;;;;;;;;;;;
№ 0124200000619006387;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619006387;Определение поставщика завершено;Оказание услуг по содержанию автомобильныхдорогобщего пользования регионального значения в Котласском районеАрхангельскойобласти;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;18.11.2019;2 487 733,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000619006387;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОТЛАССКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;2 487 733,00;;;2904012719;;;
№ 0126200000419005504;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000419005504;Определение поставщика завершено;"Выполнение работ по содержанию автомобильнойдорогиобщего пользования  Белгород-Никольское-""Крым""-Ясные Зори-Архангельскоекм 5+600 - км 12+410 в Белгородском районе Белгородской области, протяженностью 6,81 км (дополнительные работы)";УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯ БЕЛГОРОДСКОЙ ОБЛАСТИ;18.11.2019;5 497 931,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0126200000419005504;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА БЕЛГОРОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСТРАДА""";;5 497 931,00;;;3123343229;;;
№ 0330100010519000200;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000200;Определение поставщика завершено;"Ремонт автомобильнойдорогиобщего пользования федерального значения Р-243 ""Кострома – Шарья – Киров – Пермь"" на участке км 175+000 – км 224+000, Костромская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.11.2019;950 280 862,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000200;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ УПРАВЛЕНИЕ""";;950 280 862,00;;;3527014396;;;
№ 0330100010519000199;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000199;Определение поставщика завершено;"Установка транспортного светофора на км 362+865 автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры"" Москва - Ярославль - Вологда –Архангельск, Ярославская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.11.2019;2 493 356,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000199;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРОСЛАВЛЬТРАНССИГНАЛ""";1 - Победитель;1 982 218,02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ДОРОГА""";2 - Второй номер;1 994 684,80;;;7604083098;;;
№ 0330100010519000197;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000197;Определение поставщика завершено;"Установка дорожных знаков на автомобильнойдорогеобщего пользования федерального значения М-8 ""Холмогоры"" Москва – Ярославль – Вологда –Архангельск(Обход города Вологда) в Вологодской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.11.2019;792 492,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000197;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;788 529,54;;;3528267181;;;
№ 0330100010519000198;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000198;Определение поставщика завершено;"Установка транспортного светофора на км 9+900 автомобильнойдорогиобщего пользования федерального значения Р-243 ""Кострома – Шарья – Киров – Пермь"", Костромская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.11.2019;3 077 662,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000198;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯРОСЛАВЛЬТРАНССИГНАЛ""";1 - Победитель;2 431 352,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ДОРОГА""";2 - Второй номер;2 446 741,29;;;7604083098;;;
№ 31908528333;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908528333;Закупка завершена;Конкурс с ограниченным участием в электронной форме № 37/КОЭ-ДЖВ/19 на право заключения договоров оказания услуг по осуществлению мер, направленных на сохранность материального имущества, находящегося на территориях и внутренних помещениях ОАО «РЖД»;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";15.11.2019;;;;;;;;;;;;;;;
№ 0124300021019000521;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300021019000521;Определение поставщика завершено;"Выполнение работ по установке павильона ожидания общественного транспорта ""Северное сияние"" на территории общего пользования муниципального образования ""ГородАрхангельск"" в 2019 году";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДАРХАНГЕЛЬСК""";15.11.2019;1 351 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300021019000521;"ДЕПАРТАМЕНТ ТРАНСПОРТА, СТРОИТЕЛЬСТВА И ГОРОДСКОЙ ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД АРХАНГЕЛЬСК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СРЕДА""";;1 351 400,00;;;2901217108;;;
№ 31908527113;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908527113;Закупка завершена;Оказание услуг по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них на территории Плесецкого районаАрхангельскойобласти;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЛЕСЕЦКОЕ ДОРОЖНОЕ УПРАВЛЕНИЕ""";15.11.2019;970 000,00 ₽;;;;;;;;;;;;;;
№ 0324300061819000098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061819000098;Определение поставщика завершено;Выполнение работ по  содержанию  автомобильнойдорогина участке Швакино – Первомайский, Плесецкого района,Архангельскойобласти.;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";15.11.2019;256 091,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0324300061819000098;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН"" АРХАНГЕЛЬСКАЯ ОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Общество с ограниченной ответственностью «ПЕТР I»;;256 091,00;;;2901132013;;;
№ 0330100010519000196;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010519000196;Определение поставщика завершено;"Установка транспортного светофора на км 5+450 автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры"" Москва – Ярославль – Вологда –Архангельскс подъездом к международному аэропорту ""Архангельск"" (Талаги),Архангельскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";15.11.2019;2 317 954,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000196;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОМОРДОРСТРОЙ""";1 - Победитель;2 317 954,00;;;2901243034;;;
№ 31908514100;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908514100;Закупка завершена;Оказание услуг по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них на территории Устьянского районаАрхангельскойобласти;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЛЕСЕЦКОЕ ДОРОЖНОЕ УПРАВЛЕНИЕ""";13.11.2019;852 000,00 ₽;;;;;;;;;;;;;;
№ 0124300016419000147;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300016419000147;Определение поставщика завершено;Содержание участка  автомобильнойдорогиместного значения по ул. Ленина от дома №69 до дома №103 пос. Малошуйка Онежского районаАрхангельскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ОНЕЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";13.11.2019;132 499,98 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300016419000147;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""МАЛОШУЙСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Бармин П. Г.;;132 499,98;;;Да;;;
№ 0524300000619000086;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0524300000619000086;Определение поставщика завершено;Поставка стоек железобетонных СКЦ 11-3,5-2 в 2020 году;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРСВЕТ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДАРХАНГЕЛЬСК""";13.11.2019;430 850,72 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0524300000619000086;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРСВЕТ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД АРХАНГЕЛЬСК""";;;;;;;;;;;;
№ 0330100010519000195;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010519000195;Определение поставщика завершено;"Разработка предпроектной и проектной документации по объекту: ""Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Строительство пешеходных переходов на км 253 и  км 254 автомобильнойдорогиМ-8 ""Холмогоры"" Москва - Ярославль - Вологда -Архангельск, Ярославская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.11.2019;14 185 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010519000195;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГГИПРОТРАНС""";;14 185 300,00;;;2310118895;;;
№ 0373200013219000032;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0373200013219000032;Определение поставщика завершено;...  по объекту: «Строительство подъездной автомобильнойдорогик садоводческим некоммерческим товариществам «Василек ... », «Дубовка», «Алесь 2002», «Южное», «Архангельское1», «Архангельское2», «Архангельское3» Нарофоминского городского округа ...;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""РАЗВИТИЕ МОСКОВСКОГО РЕГИОНА""";12.11.2019;36 460 020,28 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0373200013219000032;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""РАЗВИТИЕ МОСКОВСКОГО РЕГИОНА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОПАРТНЕР""";;36 460 020,28;;;7714887817;;;
№ 0324300061819000096;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061819000096;Определение поставщика завершено;Выполнение работ  по  установке   светодиодных светильников для функционирования  системы уличного освещения в   с. Конево, Плесецкого района,Архангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";12.11.2019;341 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0324300061819000096;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН"" АРХАНГЕЛЬСКАЯ ОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОПАРК""";1 - Победитель;286 440,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСТЕХСЕРВИС""";2 - Второй номер;303 490,00;;;6123024549;;;
