Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0832200006619001904;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001904;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального и межмуниципального значения в Большемурашкинском, Володарском, Кстовском, Тонкинском, Сеченовском, Пильнинском районах и городах областного значения Бор и ДзержинскНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";18.12.2019;2 578 119,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001904;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 018 356,80;Полетаев А. В.;2 - Второй номер;1 031 247,40;;;5260090728;;;
№ 0832200006619001900;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001900;Определение поставщика завершено;Содержание сети наружного освещения на автомобильнойдороге(22 ОП РЗ 22К-0100) Мостовой переход через р.Волга на автомобильнойдороге(22 ОП РЗ 22Р-0159) Н.Новгород-Шахунья-Киров вНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";18.12.2019;3 923 881,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001900;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 549 932,49;Полетаев А. В.;2 - Второй номер;1 569 551,90;;;5260090728;;;
№ 0832200006619001898;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001898;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального значения в Арзамасском и Вачском районах и городах областного значения Кулебаки и НавашиноНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";18.12.2019;5 357 917,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001898;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;2 167 830,64;Полетаев А. В.;2 - Второй номер;2 194 620,23;;;5260090728;;;
№ 0832200006619001899;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001899;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Варнавинском, Ветлужском, Воскресенском и Уренском районах и городах областного значения Бор, СеменовНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";18.12.2019;4 128 535,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001899;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 651 413,90;Полетаев А. В.;2 - Второй номер;1 672 056,58;;;5260090728;;;
№ 0832200006619001897;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001897;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Большемурашкинском, Краснооктябрьском, Лысковском, Пильнинском, Сергачском и Сеченовском районахНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";18.12.2019;3 003 999,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001897;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 201 599,00;Полетаев А. В.;2 - Второй номер;1 216 619,00;;;5260090728;;;
№ 0332200011319000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011319000021;Определение поставщика завершено;Содержание сети наружного освещения  на автомобильнойдороге(22 ОП РЗ 22А-0008) АвтомобильнаядорогаМ-7 «Волга» на участке обхода г. Нижнего Новгорода (3 очередь 1 пусковой комплекс) в Кстовском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";17.12.2019;414 172,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011319000021;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;217 440,30;Полетаев А. В.;2 - Второй номер;219 511,16;;;5260090728;;;
№ 0332200011319000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011319000022;Определение поставщика завершено;Содержание сетей наружного освещения на участкеавтодорогиМ-7 “Волга”  Москва–Владимир-Нижний Новгород–Казань–Уфа” км 399+000-км 405+000 в городах областного значения Дзержинск, Н.НовгородНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";17.12.2019;665 193,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011319000022;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;352 552,12;Полетаев А. В.;2 - Второй номер;355 878,09;;;5260090728;;;
№ 0332200011319000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011319000020;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Володарском районе и городах областного значения Дзержинск, Нижний НовгородНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";17.12.2019;1 576 591,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011319000020;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;662 167,69;Полетаев А. В.;2 - Второй номер;670 050,65;;;5260090728;;;
№ 0132300019019000049;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300019019000049;Определение поставщика завершено;Очистка от снега и посыпка противогололедной смесью автомобильныхдорогна территории поселения    р.п. Ардатов Ардатовского муниципального районаНижегородскойобласти;АДМИНИСТРАЦИЯ  РАБОЧЕГО ПОСЕЛКА АРДАТОВ АРДАТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;16.12.2019;1 700 339,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300019019000049;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА АРДАТОВ АРДАТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0132300021019000206;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300021019000206;Определение поставщика завершено;Выполнение работ по очистке от снегадорогна территории муниципального образования город Горбатов Павловскогомуниципального районаНижегородскойобласти;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;16.12.2019;499 732,45 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300021019000206;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГОРБАТОВ ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Русаков А. П.;;499 732,45;;;Да;;;
№ 0332200011319000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011319000019;Определение поставщика завершено;Содержание надземных пешеходных переходов на автомобильныхдорогахобщего пользования регионального значения в Кстовском и Богородском районахНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";12.12.2019;1 992 355,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011319000019;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;990 038,22;Хоботова Т. А.;2 - Второй номер;1 000 000,00;;;5260090728;;;
№ 31908649970;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908649970;Закупка завершена;Оказание услуг по предоставлению учебно-материальной базы для проведения периодической проверки на пригодность к действиям в условиях связанных с применением огнестрельного оружия и специальных средств с работниками Муромского отряда филиала ФГП ВО ЖДТ России на Горьковской железнойдорогев г.Арзамас,Нижегородскаяобласть;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";11.12.2019;524 880,00 ₽;;;;;;;;;;;;;;
№ 0832200006619001895;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001895;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования  регионального или межмуниципального значения Уренского районаНижегородскойобласти, протяженность 96.067 км;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";11.12.2019;47 828 311,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001895;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬСТРОЙ""";1 - Победитель;47 589 169,44;"АКЦИОНЕРНОЕ ОБЩЕСТВО УРЕНСКАЯ ПМК ""ИНЖСЕЛЬСТРОЙ""";2 - Второй номер;47 589 169,44;;;5254492570;;;
№ 0832200006619001893;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0832200006619001893;Определение поставщика завершено;Разработка проектной документации: Строительство объекта: Автомобильнаядорогар.п. Выездное – железнодорожная станция Арзамас 1 в Арзамасском районеНижегородскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";11.12.2019;46 655 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001893;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «ИНСТИТУТ СТРОИТЕЛЬСТВА И ПРОЕКТИРОВАНИЯ «СПЕЦСТРОЙПРОЕКТ»»;1 - Победитель;40 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНАЯ ОРГАНИЗАЦИЯ ""ВИРАЖ""";2 - Второй номер;35 037 905,00;;;5024171420;;;
№ 0332300026619000083;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300026619000083;Определение поставщика завершено;Зимнее содержаниедорог;АДМИНИСТРАЦИЯ ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;11.12.2019;800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300026619000083;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШАРАНГА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО - КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";;800 000,00;;;5237002949;;;
№ 0832200006619001891;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001891;Определение поставщика завершено;Ремонт участка автомобильнойдороги(22 ОП М3 22Н-4916) Южный обход г.Дзержинска км 0+060 - км 1+930 в городе областного значения ДзержинскНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";10.12.2019;55 519 110,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001891;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЕЛСТРОЙ""";1 - Победитель;41 916 928,05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙ""";2 - Второй номер;44 692 883,55;;;5259120181;;;
№ 0132300034219000197;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034219000197;Определение поставщика завершено;Выполнение работ по зимнему содержанию (очистка от снега) автомобильныхдорогсо шлаковым и грунтовым покрытием в городе КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;10.12.2019;850 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034219000197;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Рыбкин максим евгеньевич -.;;845 750,00;;;РЫБКИН МАКСИМ ЕВГЕНЬЕВИЧ -.;;;
№ 0332300035419000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300035419000034;Определение поставщика завершено;Выполнение работпо содержанию муниципальныхдорог, содержанию (обслуживанию) уличногоосвещения, озеленению, прочему благоустройству и содержанию контейнерныхплощадок в городе Сергаче Сергачского муниципального районаНижегородскойобласти.;ГОРОДСКАЯ АДМИНИСТРАЦИЯ ГОРОДА СЕРГАЧА СЕРГАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;10.12.2019;16 600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300035419000034;ГОРОДСКАЯ АДМИНИСТРАЦИЯ ГОРОДА СЕРГАЧА СЕРГАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ СЕРГАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ДОРОЖНИК-СЕРГАЧ""";;16 600 000,00;;;5229006298;;;
№ 0832200006619001874;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001874;Определение поставщика завершено;Выполнение работ по капитальному ремонту и содержанию участков автомобильнойдороги(22 ОП РЗ 22К-0018) Боковая – Воскресенское – Докукино – граница Республики Марий Эл км 8+100 – км 8+171, км 8+213 – км 12+909, км 12+909 – км 17+409 в Воскресенском районеНижегородскойобласти (9,267 км);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";10.12.2019;231 991 392,23 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001874;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ГРАНИТ""";;231 991 392,23;;;5212004711;;;
№ 0332300159519000092;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300159519000092;Определение поставщика завершено;Выполнение работ по зимнему содержаниюдорог, тротуаров, подъездных путей в р.п. Пижма Тоншаевского районаНижегородскойобласти;АДМИНИСТРАЦИЯ ТОНШАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;09.12.2019;1 350 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300159519000092;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ПИЖМА ТОНШАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕСНОЕ""";;1 350 000,00;;;5234003824;;;
№ 0832200006619001870;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006619001870;Определение поставщика завершено;Капитальный ремонт участка автомобильнойдороги(22 ОП МЗ 22Н-4916) Южный обход г.Дзержинска км 1+930 - км 6+780 в городе областного значения ДзержинскНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";09.12.2019;97 747 570,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006619001870;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛЬНОЕДОРОЖНОЕСТРОИТЕЛЬСТВО-НН""";1 - Победитель;87 972 813,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЙДОС""";2 - Второй номер;91 882 715,00;;;5258031404;;;
№ 0132300034419000167;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034419000167;Определение поставщика завершено;Определение исполнителя на оказание услуг по зимнему содержанию автомобильныхдорогобщего пользования местного значения, проездов, тротуаров на территории административно-территориальных образований Пуреховский сельсовет и сельсовет Чистое городского округа город ЧкаловскНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСКНИЖЕГОРОДСКОЙОБЛАСТИ;09.12.2019;220 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034419000167;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСК НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;ПУРЕХОВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА;;220 000,00;;;5236002880;;;
