Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 31908713365;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908713365;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 8272/ОАЭ-ДОСС/19 на право заключения договора оказания услуг по предоставлению гарантированного питания в вагонах бизнес класса скоростных поездов «Ласточка» на направлении Москва –Санкт-Петербург.;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.12.2019;25 480 396,80 ₽;;;;;;;;;;;;;;
№ 31908704347;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908704347;Закупка завершена;Поставка мебели для нуждСанкт-Петербургскогоотряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";24.12.2019;213 206,75 ₽;;;;;;;;;;;;;;
№ 31908695919;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908695919;Закупка завершена;"Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 8012/ОАЭ-ЦДМВ/19 на право заключения договора выполнения работ по текущему ремонту здания цеха мойки с отделением очистки вагонов от окраски (инв. №010007Р* (г.Санкт-Петербург, участок ж.д. ""Малая Митрофаньевская улица - Краснопутиловская улица"" литера Ш)) и забора железного (инв. № 020010 (г.Санкт-Петербург,наб. Обводного канала, 120))моторвагонное депоСанкт-Петербург-Балтийский";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";20.12.2019;2 410 855,20 ₽;;;;;;;;;;;;;;
№ 0372100009919000152;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009919000152;Определение поставщика завершено;Лот № 171: Оказание услуг по защите объектов транспортной инфраструктуры дорожного хозяйства от актов незаконного вмешательства на автомобильнойдорогеобщего пользования А-118 Кольцевая автомобильнаядорогавокруг г.Санкт-Петербурга;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.12.2019;17 364 731,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009919000152;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРАЗДЕЛЕНИЕ ТРАНСПОРТНОЙ БЕЗОПАСНОСТИ ""КАСКАД""";;13 613 176,34;;;7813618491;;;
№ 31908694316;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908694316;Закупка завершена;Оказание услуг по организации и проведению соревнований «Традиционный зимний марафон «Дорогажизни», посвященный 76-й годовщине полного освобождения Ленинграда от фашистской блокады»;"Санкт-Петербургскоегосударственное автономное учреждение ""Центр подготовки спортивных сборных командСанкт-Петербурга""";20.12.2019;1 211 800,00 ₽;;;;;;;;;;;;;;
№ 31908687149;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908687149;Закупка завершена;Поставка медалей для участников  соревнований «Традиционный зимний марафон «Дорогажизни», посвященный 76-й годовщине полного освобождения Ленинграда от фашистской блокады»;"Санкт-Петербургскоегосударственное автономное учреждение ""Центр подготовки спортивных сборных командСанкт-Петербурга""";19.12.2019;500 000,00 ₽;;;;;;;;;;;;;;
№ 0172300000919000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300000919000038;Определение поставщика завершено;"Организация благоустройства территории ВМО МО Оккервиль по адресам:  пр. Солидарности, дом 8, корп. 3; дом 10, корп. 3; ул. Подвойского, дом 28, корп. 1; дом 50, корп. 3";МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНЫЙ ОКРУГ ОККЕРВИЛЬ;18.12.2019;9 960 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300000919000038;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГ ОККЕРВИЛЬ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМ-15""";1 - Победитель;9 860 598,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НИКА-2000""";2 - Второй номер;9 910 399,00;;;7811198682;;;
№ 0172300000919000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300000919000037;Определение поставщика завершено;Организация благоустройства и осуществление работ в сфере озеленения на территории ВМО МО Оккервиль на 2020 год;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНЫЙ ОКРУГ ОККЕРВИЛЬ;18.12.2019;18 496 338,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300000919000037;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГ ОККЕРВИЛЬ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НИКА-2000""";;18 496 338,54;;;7816171155;;;
№ 31908675781;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908675781;Закупка завершена;Выполнение комплекса технологически и функционально связанных проектно-изыскательских и строительно-монтажных работ по строительству водопроводных и канализационных сетей для подключения объекта: «1. АКБ - новый построенный, 2. Диспетчерская существующее, 3. Склад – проектируемое» по адресу:Санкт-Петербург, дорогана Турухтанные острова, дом 26, корпус 2, литера Ж;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛСАНКТ-ПЕТЕРБУРГА""";17.12.2019;29 804 836,63 ₽;;;;;;;;;;;;;;
№ 31908673630;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908673630;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 8036/ОАЭ-ЦДТВ/19 на право заключения договора оказания услуг по организации технологического процесса работы объектов теплоснабжения;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";17.12.2019;;;;;;;;;;;;;;;
№ 31908669661;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908669661;Закупка завершена;Выполнение работ по восстановлению нарушенного благоустройствадороги улицСанкт-Петербургапосле проведения ремонтных работ установок защиты газопровода от коррозии;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АНТИКОР""";16.12.2019;386 307,00 ₽;;;;;;;;;;;;;;
№ 31908667831;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908667831;Закупка завершена;Открытый аукцион в электронной форме № 8009/ОАЭ-ЦСС/19 на право заключения договора оказания услуг связи внутризоновой телефонной в г.Санкт- Петербург;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.12.2019;15 093 464,76 ₽;;;;;;;;;;;;;;
№ 31908667149;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908667149;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 7992/ОАЭ-ОКТ/19 на право заключения договора оказания услуг по передаче отходов IV-V классов опасности в целях дальнейшего транспортирования, размещения или утилизации;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.12.2019;;;;;;;;;;;;;;;
№ 0172300002419000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300002419000015;Определение поставщика завершено;Выполнение работ по благоустройству территорий, расположенных в границах внутригородского муниципального образованияСанкт-Петербургамуниципального округа Балканский;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНОГО ОКРУГА БАЛКАНСКИЙ;15.12.2019;28 884 314,78 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300002419000015;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНОГО ОКРУГА БАЛКАНСКИЙ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОСТРОЙПРОЕКТ""";;28 884 314,78;;;7816242656;;;
№ 31908657363;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908657363;Закупка завершена;Оказание услуг, связанных с предоставлением, управлением и технической эксплуатацией автотранспорта (самосвалов) с персоналом, по вывозу снега, собранного с автомобильныхдорогулично-дорожной сети Красносельского районаСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ УНИТАРНОЕ ДОРОЖНОЕ ПРЕДПРИЯТИЕ ""ПУТЬ""";12.12.2019;0,00 ₽;;;;;;;;;;;;;;
№ 31908657210;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908657210;Закупка отменена;на оказание услуг по содержанию автомобильныхдорог, объектов дорожной инфраструктуры и прочих территорий Пушкинского и Колпинского районовСанкт-Петербурга;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОДОР""";12.12.2019;115 800 480,00 ₽;;;;;;;;;;;;;;
№ 31908655916;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908655916;Закупка завершена;Открытый аукцион в электронной форме № 7954/ОАЭ-ЦДТВ/19 на право заключения договора оказания услуг по техническому обслуживанию газопроводовСанкт-Петербургскоготерриториального участка;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";12.12.2019;6 303 815,15 ₽;;;;;;;;;;;;;;
№ 31908654675;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908654675;Закупка завершена;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по предоставлению информации о количестве проездов пользователей по Платным участкам автомобильнойдорогиМ-4 «Дон» (II секция), Скоростной автомобильнойдорогиМ-11 «Москва –Санкт-Петербург» (I, II, IV,V и VI этапы), автомобильнойдорогиМ-3 «Украина»  с применением электронных средств регистрации проезда;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ПЛАТНЫЕДОРОГИ""";12.12.2019;1 814 235,48 ₽;;;;;;;;;;;;;;
№ 31908654543;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908654543;Закупка завершена;Оказание услуг, связанных с предоставлением, управлением и технической эксплуатацией автотранспорта (самосвалов) с персоналом, по вывозу снега, собранного с автомобильныхдорогулично-дорожной сети Кировского районаСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ УНИТАРНОЕ ДОРОЖНОЕ ПРЕДПРИЯТИЕ ""ПУТЬ""";12.12.2019;0,00 ₽;;;;;;;;;;;;;;
№ 0306100000419000128;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000419000128;Определение поставщика завершено;Оказание услуг по содержанию автомобильныхдорогобщего пользования федерального значения на 2020 - 2021 годы. Содержание автомобильнойдорогиПодъезд к г. Североморск км 0+000 - км 13+517.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.12.2019;52 969 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000419000128;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙ""";;52 969 333,33;;;7813250320;;;
№ 0172300006119000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300006119000044;Определение поставщика завершено;Выполнение работ по содержаниюдороги благоустройству территории МО МО Лахта-Ольгино;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНОГО ОКРУГА ЛАХТА-ОЛЬГИНО;11.12.2019;45 948 857,43 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300006119000044;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНОГО ОКРУГА ЛАХТА-ОЛЬГИНО;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕРИОН""";1 - Победитель;45 719 113,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК СПЕЦПРОЕКТ""";2 - Второй номер;45 948 857,42;;;7805111274;;;
№ 0372200054319000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200054319000009;Определение поставщика завершено;Работы по содержанию и уборкедорогна объекте «Инженерная и транспортная инфраструктура в производственной зоне «Парнас», квартал 10 «А»;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СОПРОВОЖДЕНИЮ ПРОМЫШЛЕННЫХ ПРОЕКТОВ""";07.12.2019;2 344 481,27 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200054319000009;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СОПРОВОЖДЕНИЮ ПРОМЫШЛЕННЫХ ПРОЕКТОВ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ КОМФОРТ С""";1 - Победитель;1 160 517,86;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРУКТОР""";2 - Второй номер;1 172 240,27;;;7802618838;;;
№ 0145200000419002683;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000419002683;Определение поставщика отменено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования регионального значенияСанкт-Петербург– Морье, км 2+189 – км 11+455, во Всеволожском районе Ленинградской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;06.12.2019;326 742 712,89 ₽;;;;;;;;;;;;;;
№ 0145200000419002681;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000419002681;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования регионального значенияСанкт-Петербург- Матокса, км 0+600 - км 20+287 во Всеволожском районе Ленинградской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;06.12.2019;164 822 204,39 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000419002681;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ ОТРЯД""";;164 822 204,39;;;7801289316;;;
№ 0372200286719000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200286719000024;Определение поставщика завершено;Оказание услуг по организации проезда по платным участкам автомобильныхдорог;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ АВТОТРАНСПОРТНОЕ УЧРЕЖДЕНИЕ ""СМОЛЬНИНСКОЕ""";05.12.2019;6 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200286719000024;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ АВТОТРАНСПОРТНОЕ УЧРЕЖДЕНИЕ ""СМОЛЬНИНСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПЕРАТОР СКОРОСТНЫХ АВТОМАГИСТРАЛЕЙ - СЕВЕР""";;200,00;;;7801574480;;;
№ 0372200213519000048;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200213519000048;Определение поставщика завершено;Выполнение работ по эксплуатации систем связи и управления автоматизированных систем управления дорожным движением, относящихся к центру управления дорожным движением для государственных нуждСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО ОРГАНИЗАЦИИ ДОРОЖНОГО ДВИЖЕНИЯСАНКТ-ПЕТЕРБУРГА""";05.12.2019;10 602 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200213519000048;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО ОРГАНИЗАЦИИ ДОРОЖНОГО ДВИЖЕНИЯ САНКТ-ПЕТЕРБУРГА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВРЕМЕННЫЕ МЕРЫ""";1 - Победитель;10 443 265,50;Кислов иван владимирови Ч.;2 - Второй номер;10 496 277,00;;;1655154363;;;
№ 0172300008019000069;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300008019000069;Определение поставщика завершено;Выполнение работ по содержанию, в том числе комплексной уборкедорогвнутригородского муниципального образования Сант-Петербургагорода Колпино;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАГОРОДА КОЛПИНО;04.12.2019;26 871 599,79 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300008019000069;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА ГОРОДА КОЛПИНО;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОДОР""";;26 871 599,79;;;7820313765;;;
№ 0306100000419000127;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000419000127;Определение поставщика завершено;"Капитальный ремонт моста через реку Мийналйоки на км 231+060 автомобильнойдорогиА-121 ""Сортавала""Санкт-Петербург- Сортавала - автомобильнаядорогаР-21 ""Кола"" в Республике Карелия (проведение строительного контроля при осуществлении  капитального ремонта).";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2019;744 464,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000419000127;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДИАГНОСТИКИ КОМПЛЕКСНОЙ ИНФРАСТРУКТУРЫ""";1 - Победитель;346 277,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ШПРЕНГЕЛЬ""";2 - Второй номер;350 000,00;;;7820055440;;;
№ 0306100000419000126;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000419000126;Определение поставщика завершено;"Капитальный ремонт моста через реку Тохма на км 20+665 автомобильнойдорогиА-121 ""Сортавала""Санкт-Петербург- Сортавала - автомобильнаядорогаР-21 ""Кола"". Подъезд к МАПП ""Вяртсиля"", Республика Карелия (проведение строительного контроля при осуществлении капитального ремонта).";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.12.2019;1 136 491,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000419000126;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДИАГНОСТИКИ КОМПЛЕКСНОЙ ИНФРАСТРУКТУРЫ""";1 - Победитель;687 106,58;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ШПРЕНГЕЛЬ""";2 - Второй номер;690 000,00;;;7820055440;;;
№ 31908612834;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908612834;Закупка завершена;Поставка материалов для ремонтадорог: плитки тротуарной и камней бортовых БР;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ УНИТАРНОЕ ДОРОЖНОЕ ПРЕДПРИЯТИЕ""ЦЕНТР""";04.12.2019;7 248 852,90 ₽;;;;;;;;;;;;;;
